department,NACE,workforce
26,86.22,4.5
26,93.13,4.5
26,95.22,4.5
26,96.01,4.5
27,01.24,4.5
27,01.41,4.5
27,01.43,4.5
27,02.40,4.5
27,03.22,4.5
27,10.13,4.5
27,10.71,4.5
27,10.72,4.5
27,10.83,4.5
27,11.05,4.5
27,20.13,4.5
27,23.64,4.5
27,24.20,4.5
27,26.40,4.5
27,27.11,4.5
27,28.13,4.5
27,28.21,4.5
27,32.30,4.5
27,32.99,4.5
27,43.99,4.5
27,45.40,4.5
27,46.17,4.5
27,46.22,4.5
27,46.34,4.5
27,46.36,4.5
27,46.65,4.5
27,46.66,4.5
27,46.71,4.5
27,46.77,4.5
27,47.24,4.5
27,47.43,4.5
27,47.61,4.5
27,47.78,4.5
27,47.91,4.5
27,49.32,4.5
27,50.40,4.5
27,52.24,4.5
27,58.11,4.5
27,58.13,4.5
27,59.11,4.5
27,66.19,4.5
27,66.21,4.5
27,71.11,4.5
27,72.11,4.5
27,74.90,4.5
27,77.12,4.5
27,79.11,4.5
27,79.90,4.5
27,81.29,4.5
27,85.53,4.5
27,86.90,4.5
27,90.01,4.5
27,92.00,4.5
27,94.91,4.5
27,95.11,4.5
27,95.12,4.5
27,96.04,4.5
28,01.24,4.5
28,01.47,4.5
28,10.41,4.5
28,10.71,4.5
28,15.12,4.5
28,16.10,4.5
28,18.13,4.5
28,20.59,4.5
28,24.32,4.5
28,25.73,4.5
28,28.92,4.5
28,33.11,4.5
28,33.13,4.5
28,33.14,4.5
28,33.19,4.5
28,33.20,4.5
28,38.12,4.5
28,39.00,4.5
28,42.99,4.5
28,43.99,4.5
28,43.99,4.5
28,43.99,4.5
28,45.40,4.5
28,46.18,4.5
28,46.32,4.5
28,46.38,4.5
28,46.43,4.5
28,46.69,4.5
28,46.76,4.5
28,47.11,4.5
28,47.24,4.5
28,47.29,4.5
28,47.41,4.5
28,47.52,4.5
28,47.53,4.5
28,47.61,4.5
28,47.65,4.5
28,47.72,4.5
28,47.81,4.5
28,55.20,4.5
28,55.30,4.5
28,55.90,4.5
28,56.21,4.5
28,58.14,4.5
28,58.21,4.5
28,59.11,4.5
28,59.14,4.5
28,64.11,4.5
28,66.19,4.5
28,66.21,4.5
28,70.21,4.5
28,71.12,4.5
28,73.20,4.5
28,77.11,4.5
28,77.11,4.5
28,77.29,4.5
28,85.59,4.5
28,86.90,4.5
28,90.02,4.5
28,91.04,4.5
28,92.00,4.5
28,93.13,4.5
29,02.40,4.5
29,10.61,4.5
29,11.01,4.5
29,11.07,4.5
29,13.30,4.5
29,16.29,4.5
29,23.41,4.5
29,23.49,4.5
29,25.12,4.5
29,27.33,4.5
29,27.40,4.5
29,28.99,4.5
29,33.13,4.5
29,33.16,4.5
29,33.19,4.5
29,38.12,4.5
29,38.31,4.5
29,46.11,4.5
29,46.13,4.5
29,46.18,4.5
29,46.32,4.5
29,46.32,4.5
29,46.41,4.5
29,46.45,4.5
29,46.65,4.5
29,47.11,4.5
29,47.23,4.5
29,47.24,4.5
29,47.65,4.5
29,47.72,4.5
29,47.91,4.5
29,47.99,4.5
29,49.50,4.5
29,53.20,4.5
29,58.19,4.5
29,59.11,4.5
29,60.20,4.5
29,62.09,4.5
29,74.20,4.5
29,81.10,4.5
29,82.20,4.5
29,86.22,4.5
29,93.13,4.5
29,96.02,4.5
2A,01.13,4.5
2A,01.19,4.5
2A,01.30,4.5
2A,10.61,4.5
2A,10.71,4.5
2A,10.71,4.5
2A,10.73,4.5
2A,10.83,4.5
2A,10.85,4.5
2A,25.99,4.5
2A,32.30,4.5
2A,33.12,4.5
2A,33.20,4.5
2A,42.91,4.5
2A,43.13,4.5
2A,43.99,4.5
2A,45.19,4.5
2A,46.17,4.5
2A,46.21,4.5
2A,46.32,4.5
2A,46.36,4.5
2A,46.38,4.5
2A,46.42,4.5
2A,46.46,4.5
2A,46.49,4.5
2A,46.65,4.5
2A,46.66,4.5
2A,46.69,4.5
2A,46.74,4.5
2A,47.19,4.5
2A,47.42,4.5
2A,47.91,4.5
2A,49.32,4.5
2A,52.29,4.5
2A,56.21,4.5
2A,56.29,4.5
2A,58.11,4.5
2A,59.11,4.5
2A,59.14,4.5
2A,60.10,4.5
2A,61.90,4.5
2A,62.09,4.5
2A,64.30,4.5
2A,64.99,4.5
2A,66.30,4.5
2A,68.10,4.5
2A,71.20,4.5
2A,74.10,4.5
2A,78.30,4.5
2A,80.20,4.5
2A,86.90,4.5
2A,87.20,4.5
2A,87.30,4.5
2A,87.90,4.5
2A,88.10,4.5
2A,88.99,4.5
2A,90.01,4.5
2A,94.91,4.5
2A,96.03,4.5
2A,96.09,4.5
2B,01.30,4.5
2B,01.45,4.5
2B,03.21,4.5
2B,10.11,4.5
2B,10.71,4.5
2B,10.71,4.5
2B,11.04,4.5
2B,11.07,4.5
2B,13.92,4.5
2B,25.93,4.5
2B,28.21,4.5
2B,29.20,4.5
2B,33.20,4.5
2B,33.20,4.5
2B,37.00,4.5
2B,38.11,4.5
2B,39.00,4.5
2B,42.99,4.5
2B,43.29,4.5
2B,43.31,4.5
2B,43.39,4.5
2B,43.91,4.5
2B,43.99,4.5
2B,43.99,4.5
2B,43.99,4.5
2B,45.31,4.5
2B,45.40,4.5
2B,46.18,4.5
2B,46.39,4.5
2B,46.46,4.5
2B,46.62,4.5
2B,46.63,4.5
2B,46.66,4.5
2B,47.11,4.5
2B,47.25,4.5
2B,47.29,4.5
2B,47.41,4.5
2B,47.51,4.5
2B,47.64,4.5
2B,47.76,4.5
2B,47.77,4.5
2B,47.78,4.5
2B,47.91,4.5
2B,47.99,4.5
2B,55.20,4.5
2B,58.29,4.5
2B,59.14,4.5
2B,61.20,4.5
2B,66.22,4.5
2B,66.30,4.5
2B,68.32,4.5
2B,71.12,4.5
2B,71.20,4.5
2B,77.12,4.5
2B,77.29,4.5
2B,77.32,4.5
2B,79.11,4.5
2B,80.20,4.5
2B,82.99,4.5
2B,85.52,4.5
2B,85.60,4.5
2B,86.22,4.5
2B,88.99,4.5
2B,95.11,4.5
2B,95.29,4.5
2B,96.03,4.5
30,01.19,4.5
30,10.13,4.5
30,10.13,4.5
30,10.52,4.5
30,10.91,4.5
30,14.13,4.5
30,18.14,4.5
30,20.12,4.5
30,20.13,4.5
30,20.15,4.5
30,20.51,4.5
30,20.52,4.5
30,23.49,4.5
30,25.72,4.5
30,26.30,4.5
30,27.32,4.5
30,27.40,4.5
30,28.12,4.5
30,28.25,4.5
30,28.29,4.5
30,29.31,4.5
30,31.01,4.5
30,31.02,4.5
30,32.99,4.5
30,42.13,4.5
30,43.99,4.5
30,46.13,4.5
30,46.19,4.5
30,46.24,4.5
30,46.32,4.5
30,46.52,4.5
30,46.63,4.5
30,47.23,4.5
30,47.53,4.5
30,47.65,4.5
30,47.91,4.5
30,47.91,4.5
30,47.99,4.5
30,49.50,4.5
30,53.20,4.5
30,56.21,4.5
30,58.14,4.5
30,60.20,4.5
30,64.30,4.5
30,68.20,4.5
30,74.90,4.5
30,77.11,4.5
30,77.12,4.5
30,77.31,4.5
30,77.39,4.5
30,78.20,4.5
30,82.91,4.5
30,85.41,4.5
30,85.51,4.5
30,86.90,4.5
31,01.21,4.5
31,01.24,4.5
31,01.45,4.5
31,08.11,4.5
31,10.39,4.5
31,10.83,4.5
31,13.96,4.5
31,16.29,4.5
31,17.21,4.5
31,17.23,4.5
31,17.29,4.5
31,20.59,4.5
31,22.22,4.5
31,23.31,4.5
31,23.70,4.5
31,23.99,4.5
31,25.62,4.5
31,25.73,4.5
31,26.40,4.5
31,28.13,4.5
31,28.15,4.5
31,28.92,4.5
31,29.10,4.5
31,30.91,4.5
31,31.02,4.5
31,31.09,4.5
31,32.13,4.5
31,32.40,4.5
31,38.22,4.5
31,46.18,4.5
31,47.25,4.5
31,55.30,4.5
31,59.20,4.5
31,63.99,4.5
31,66.11,4.5
31,77.21,4.5
31,77.40,4.5
31,85.41,4.5
31,86.90,4.5
31,95.12,4.5
31,96.01,4.5
32,01.24,4.5
32,01.30,4.5
32,01.62,4.5
32,02.40,4.5
32,08.12,4.5
32,11.01,4.5
32,16.29,4.5
32,18.12,4.5
32,22.23,4.5
32,24.33,4.5
32,26.12,4.5
32,32.30,4.5
32,32.40,4.5
32,33.12,4.5
32,35.22,4.5
32,42.99,4.5
32,43.91,4.5
32,43.91,4.5
32,46.17,4.5
32,46.32,4.5
32,46.39,4.5
32,46.42,4.5
32,46.47,4.5
32,46.51,4.5
32,46.69,4.5
32,46.74,4.5
32,47.21,4.5
32,47.42,4.5
32,47.54,4.5
32,47.61,4.5
32,47.71,4.5
32,47.78,4.5
32,47.81,4.5
32,47.99,4.5
32,52.29,4.5
32,52.29,4.5
32,55.30,4.5
32,55.90,4.5
32,56.10,4.5
32,56.29,4.5
32,58.13,4.5
32,62.02,4.5
32,71.12,4.5
32,73.11,4.5
32,75.00,4.5
32,79.11,4.5
32,79.90,4.5
32,81.30,4.5
32,86.23,4.5
32,88.10,4.5
32,88.91,4.5
32,88.99,4.5
32,90.02,4.5
32,90.04,4.5
32,93.11,4.5
32,93.12,4.5
32,94.12,4.5
32,94.91,4.5
32,95.11,4.5
32,96.02,4.5
32,96.09,4.5
33,01.13,4.5
33,01.29,4.5
33,01.46,4.5
33,01.47,4.5
33,03.22,4.5
33,10.31,4.5
33,13.99,4.5
33,18.20,4.5
33,20.52,4.5
33,22.19,4.5
33,25.71,4.5
33,28.49,4.5
33,32.12,4.5
33,32.40,4.5
33,46.11,4.5
33,46.12,4.5
33,46.15,4.5
33,46.23,4.5
33,46.24,4.5
33,46.65,4.5
33,47.89,4.5
33,50.30,4.5
33,58.19,4.5
33,63.99,4.5
33,64.99,4.5
33,68.32,4.5
33,74.30,4.5
33,77.11,4.5
33,85.60,4.5
33,86.90,4.5
33,91.01,4.5
33,93.13,4.5
33,95.24,4.5
33,96.04,4.5
34,01.47,4.5
34,03.22,4.5
34,08.11,4.5
34,08.99,4.5
34,10.12,4.5
34,10.13,4.5
34,10.31,4.5
34,10.41,4.5
34,10.61,4.5
34,11.02,4.5
34,11.07,4.5
34,13.92,4.5
34,14.31,4.5
34,17.21,4.5
34,18.14,4.5
34,20.53,4.5
34,21.10,4.5
34,23.41,4.5
34,28.12,4.5
34,28.21,4.5
34,30.11,4.5
34,32.99,4.5
34,33.11,4.5
34,33.15,4.5
34,33.19,4.5
34,38.12,4.5
34,43.11,4.5
34,46.14,4.5
34,46.22,4.5
34,46.32,4.5
34,46.36,4.5
34,46.47,4.5
34,47.53,4.5
34,47.79,4.5
34,50.30,4.5
34,59.11,4.5
34,66.19,4.5
34,66.29,4.5
34,77.21,4.5
34,77.40,4.5
34,86.22,4.5
34,86.90,4.5
34,93.21,4.5
34,95.25,4.5
35,01.19,4.5
35,03.11,4.5
35,10.12,4.5
35,10.31,4.5
35,11.07,4.5
35,18.20,4.5
35,20.11,4.5
35,27.33,4.5
35,28.21,4.5
35,30.92,4.5
35,32.12,4.5
35,35.23,4.5
35,41.10,4.5
35,42.13,4.5
35,43.13,4.5
35,46.13,4.5
35,46.14,4.5
35,46.45,4.5
35,46.62,4.5
35,47.41,4.5
35,47.78,4.5
35,47.79,4.5
35,47.82,4.5
35,47.91,4.5
35,50.30,4.5
35,51.21,4.5
35,59.20,4.5
35,77.11,4.5
35,77.21,4.5
35,82.91,4.5
35,86.90,4.5
35,91.04,4.5
35,95.29,4.5
35,96.02,4.5
36,01.13,4.5
36,01.24,4.5
36,01.50,4.5
36,01.62,4.5
36,02.20,4.5
36,10.39,4.5
36,13.92,4.5
36,16.23,4.5
36,18.13,4.5
36,23.99,4.5
36,25.50,4.5
36,25.62,4.5
36,28.22,4.5
36,33.11,4.5
36,33.20,4.5
36,35.22,4.5
36,43.99,4.5
36,45.20,4.5
36,46.13,4.5
36,46.23,4.5
36,46.31,4.5
36,46.63,4.5
36,46.71,4.5
36,46.73,4.5
36,47.19,4.5
36,47.23,4.5
36,47.29,4.5
36,47.42,4.5
36,47.52,4.5
36,47.72,4.5
36,47.78,4.5
36,47.99,4.5
36,49.32,4.5
36,49.39,4.5
36,55.90,4.5
36,56.29,4.5
36,56.30,4.5
36,62.02,4.5
36,66.30,4.5
36,70.22,4.5
36,75.00,4.5
36,81.29,4.5
36,82.11,4.5
36,85.52,4.5
36,85.53,4.5
36,85.59,4.5
36,86.22,4.5
36,86.22,4.5
36,86.90,4.5
36,96.02,4.5
36,96.09,4.5
37,01.45,4.5
37,01.46,4.5
37,01.49,4.5
37,02.40,4.5
37,10.12,4.5
37,10.39,4.5
37,10.51,4.5
37,11.07,4.5
37,13.20,4.5
37,14.14,4.5
37,20.15,4.5
37,20.30,4.5
37,23.19,4.5
37,23.70,4.5
37,25.62,4.5
37,27.40,4.5
37,28.96,4.5
37,30.99,4.5
37,32.12,4.5
37,33.13,4.5
37,33.14,4.5
37,33.19,4.5
37,35.12,4.5
37,38.12,4.5
37,41.10,4.5
37,43.12,4.5
37,45.40,4.5
37,46.11,4.5
37,46.19,4.5
37,46.22,4.5
37,46.24,4.5
37,46.32,4.5
37,46.38,4.5
37,46.65,4.5
37,47.11,4.5
37,47.26,4.5
37,47.53,4.5
37,47.81,4.5
37,49.50,4.5
37,51.10,4.5
37,52.23,4.5
37,53.20,4.5
37,58.14,4.5
37,59.11,4.5
37,61.90,4.5
37,62.09,4.5
37,63.11,4.5
37,63.99,4.5
37,66.30,4.5
37,74.10,4.5
37,77.11,4.5
37,86.22,4.5
37,86.90,4.5
37,96.02,4.5
38,01.41,4.5
38,03.22,4.5
38,20.15,4.5
38,20.51,4.5
38,23.14,4.5
38,25.72,4.5
38,28.91,4.5
38,30.12,4.5
38,38.12,4.5
38,41.10,4.5
38,43.13,4.5
38,46.11,4.5
38,46.15,4.5
38,46.41,4.5
38,46.44,4.5
38,47.82,4.5
38,52.22,4.5
38,58.19,4.5
38,59.13,4.5
38,59.20,4.5
38,60.20,4.5
38,64.91,4.5
38,71.20,4.5
38,74.30,4.5
38,74.90,4.5
38,77.21,4.5
38,77.33,4.5
38,85.41,4.5
38,93.13,4.5
38,95.11,4.5
39,10.39,4.5
39,10.41,4.5
39,10.71,4.5
39,10.82,4.5
39,10.89,4.5
39,11.05,4.5
39,20.14,4.5
39,20.15,4.5
39,20.16,4.5
39,23.12,4.5
39,23.69,4.5
39,24.33,4.5
39,25.12,4.5
39,28.15,4.5
39,28.22,4.5
39,28.41,4.5
39,28.49,4.5
39,28.92,4.5
39,43.32,4.5
39,43.33,4.5
39,43.99,4.5
39,46.33,4.5
39,46.39,4.5
39,46.71,4.5
39,46.73,4.5
39,47.11,4.5
39,47.24,4.5
39,47.54,4.5
39,47.59,4.5
39,47.61,4.5
39,47.74,4.5
39,47.78,4.5
39,47.78,4.5
39,49.31,4.5
39,52.24,4.5
39,53.20,4.5
39,56.29,4.5
39,56.29,4.5
39,58.14,4.5
39,58.29,4.5
39,60.10,4.5
39,64.11,4.5
39,70.21,4.5
39,71.11,4.5
39,71.20,4.5
39,72.19,4.5
39,77.12,4.5
39,77.32,4.5
39,81.29,4.5
39,81.30,4.5
39,85.53,4.5
39,86.21,4.5
39,86.22,4.5
39,93.29,4.5
39,94.12,4.5
39,96.01,4.5
39,96.02,4.5
39,96.09,4.5
40,01.11,4.5
40,01.24,4.5
40,01.25,4.5
40,01.29,4.5
40,01.30,4.5
40,01.43,4.5
40,03.22,4.5
40,08.11,4.5
40,08.93,4.5
40,10.71,4.5
40,10.83,4.5
40,11.02,4.5
40,11.07,4.5
40,19.20,4.5
40,22.29,4.5
40,23.70,4.5
40,25.50,4.5
40,28.92,4.5
40,28.93,4.5
40,30.12,4.5
40,31.01,4.5
40,31.02,4.5
40,32.13,4.5
40,32.30,4.5
40,33.20,4.5
40,38.21,4.5
40,38.31,4.5
40,43.12,4.5
40,43.13,4.5
40,43.29,4.5
40,43.99,4.5
40,43.99,4.5
40,46.13,4.5
40,46.17,4.5
40,46.23,4.5
40,46.32,4.5
40,46.32,4.5
40,46.38,4.5
40,46.51,4.5
40,46.71,4.5
40,47.78,4.5
40,47.91,4.5
40,47.99,4.5
40,55.90,4.5
40,58.13,4.5
40,64.11,4.5
40,64.30,4.5
40,66.19,4.5
40,71.11,4.5
40,77.12,4.5
40,79.11,4.5
40,82.19,4.5
40,82.20,4.5
40,90.01,4.5
40,94.12,4.5
40,95.11,4.5
40,95.21,4.5
40,96.01,4.5
40,96.02,4.5
41,01.25,4.5
41,01.42,4.5
41,02.20,4.5
41,08.12,4.5
41,10.13,4.5
41,10.41,4.5
41,10.61,4.5
41,10.71,4.5
41,10.86,4.5
41,11.01,4.5
41,13.92,4.5
41,17.23,4.5
41,20.14,4.5
41,23.42,4.5
41,23.64,4.5
41,23.70,4.5
41,25.72,4.5
41,25.73,4.5
41,28.41,4.5
41,28.92,4.5
41,30.20,4.5
41,32.40,4.5
41,32.99,4.5
41,33.11,4.5
41,33.14,4.5
41,33.20,4.5
41,33.20,4.5
41,35.22,4.5
41,35.30,4.5
41,42.13,4.5
41,43.12,4.5
41,43.13,4.5
41,43.21,4.5
41,43.29,4.5
41,46.18,4.5
41,46.32,4.5
41,46.36,4.5
41,46.45,4.5
41,46.69,4.5
41,46.71,4.5
41,47.11,4.5
41,47.41,4.5
41,47.53,4.5
41,47.54,4.5
41,47.59,4.5
41,47.78,4.5
41,47.91,4.5
41,49.50,4.5
41,52.24,4.5
41,52.29,4.5
41,58.14,4.5
41,58.29,4.5
41,63.12,4.5
41,66.19,4.5
41,66.30,4.5
41,70.10,4.5
41,73.20,4.5
41,74.20,4.5
41,77.11,4.5
41,77.31,4.5
41,81.10,4.5
41,85.51,4.5
41,87.20,4.5
41,90.01,4.5
41,90.03,4.5
41,93.13,4.5
41,95.11,4.5
41,96.04,4.5
42,11.05,4.5
42,14.12,4.5
42,17.21,4.5
42,20.20,4.5
42,21.20,4.5
42,24.33,4.5
42,24.51,4.5
42,26.30,4.5
42,27.33,4.5
42,28.13,4.5
42,30.30,4.5
42,41.10,4.5
42,43.99,4.5
42,46.14,4.5
42,46.18,4.5
42,46.23,4.5
42,46.36,4.5
42,46.51,4.5
42,46.77,4.5
42,47.41,4.5
42,47.43,4.5
42,47.53,4.5
42,47.59,4.5
42,47.62,4.5
42,47.81,4.5
42,49.39,4.5
42,49.50,4.5
42,52.10,4.5
42,59.11,4.5
42,63.12,4.5
42,64.92,4.5
42,66.11,4.5
42,74.90,4.5
42,77.12,4.5
42,81.10,4.5
42,81.29,4.5
42,85.51,4.5
42,86.22,4.5
42,86.90,4.5
42,93.19,4.5
42,94.12,4.5
42,94.91,4.5
42,96.04,4.5
43,01.46,4.5
43,03.22,4.5
43,10.13,4.5
43,10.71,4.5
43,13.30,4.5
43,14.14,4.5
43,16.10,4.5
43,16.23,4.5
43,17.29,4.5
43,20.42,4.5
43,21.20,4.5
43,25.73,4.5
43,25.93,4.5
43,25.99,4.5
43,28.93,4.5
43,28.99,4.5
43,33.19,4.5
43,35.12,4.5
43,35.22,4.5
43,38.21,4.5
43,41.10,4.5
43,41.20,4.5
43,43.11,4.5
43,43.99,4.5
43,45.20,4.5
43,46.15,4.5
43,46.18,4.5
43,46.23,4.5
43,46.69,4.5
43,46.69,4.5
43,46.71,4.5
43,46.73,4.5
43,46.90,4.5
43,47.11,4.5
43,47.19,4.5
43,47.30,4.5
43,47.42,4.5
43,47.52,4.5
43,47.54,4.5
43,47.75,4.5
43,47.76,4.5
43,47.78,4.5
43,47.78,4.5
43,47.78,4.5
43,47.99,4.5
43,56.21,4.5
43,58.29,4.5
43,59.14,4.5
43,64.11,4.5
43,66.21,4.5
43,68.32,4.5
43,71.12,4.5
43,74.90,4.5
43,75.00,4.5
43,79.12,4.5
43,81.10,4.5
43,81.29,4.5
43,82.30,4.5
43,87.20,4.5
43,96.01,4.5
44,01.11,4.5
44,01.41,4.5
44,01.43,4.5
44,01.49,4.5
44,01.50,4.5
44,10.41,4.5
44,11.01,4.5
44,13.99,4.5
44,14.12,4.5
44,14.14,4.5
44,20.59,4.5
44,23.69,4.5
44,23.70,4.5
44,26.51,4.5
44,28.29,4.5
44,32.50,4.5
44,33.19,4.5
44,43.13,4.5
44,46.15,4.5
44,46.24,4.5
44,46.32,4.5
44,46.77,4.5
44,47.11,4.5
44,47.26,4.5
44,47.72,4.5
44,49.20,4.5
44,52.24,4.5
44,58.11,4.5
44,58.12,4.5
44,59.11,4.5
44,68.32,4.5
44,71.20,4.5
44,74.20,4.5
44,77.21,4.5
44,77.31,4.5
44,84.30,4.5
44,90.03,4.5
44,90.03,4.5
44,94.20,4.5
44,95.24,4.5
44,95.29,4.5
45,01.28,4.5
45,01.50,4.5
45,01.62,4.5
45,02.20,4.5
45,10.41,4.5
45,17.23,4.5
45,23.32,4.5
45,23.63,4.5
45,27.32,4.5
45,28.12,4.5
45,32.20,4.5
45,33.20,4.5
45,33.20,4.5
45,38.22,4.5
45,38.31,4.5
45,42.91,4.5
45,43.32,4.5
45,46.33,4.5
45,46.44,4.5
45,46.65,4.5
45,47.11,4.5
45,47.65,4.5
45,47.72,4.5
45,47.78,4.5
45,47.79,4.5
45,58.14,4.5
45,59.11,4.5
45,66.29,4.5
45,70.21,4.5
45,73.20,4.5
45,77.11,4.5
45,77.21,4.5
45,79.90,4.5
45,80.20,4.5
45,81.29,4.5
45,88.10,4.5
45,92.00,4.5
45,96.01,4.5
46,01.46,4.5
46,10.71,4.5
46,10.91,4.5
46,11.01,4.5
46,11.05,4.5
46,14.19,4.5
46,16.23,4.5
46,16.24,4.5
46,23.41,4.5
46,23.63,4.5
46,25.12,4.5
46,25.93,4.5
46,28.30,4.5
46,31.09,4.5
46,33.11,4.5
46,37.00,4.5
46,42.21,4.5
46,43.12,4.5
46,43.22,4.5
46,43.32,4.5
46,43.99,4.5
46,43.99,4.5
46,45.32,4.5
46,46.39,4.5
46,46.61,4.5
46,46.74,4.5
46,46.75,4.5
46,47.19,4.5
46,47.26,4.5
46,47.52,4.5
46,47.61,4.5
46,47.71,4.5
46,47.78,4.5
46,47.78,4.5
46,47.91,4.5
46,49.10,4.5
46,49.41,4.5
46,49.42,4.5
46,58.13,4.5
46,62.09,4.5
46,64.11,4.5
46,71.12,4.5
46,71.20,4.5
46,72.11,4.5
46,80.10,4.5
46,80.20,4.5
46,81.29,4.5
46,81.30,4.5
46,86.22,4.5
46,86.23,4.5
46,86.90,4.5
46,90.02,4.5
46,92.00,4.5
46,93.12,4.5
46,93.19,4.5
46,94.91,4.5
47,01.21,4.5
47,01.46,4.5
47,02.40,4.5
47,03.22,4.5
47,08.92,4.5
47,10.13,4.5
47,10.41,4.5
47,10.61,4.5
47,10.83,4.5
47,14.13,4.5
47,15.20,4.5
47,17.29,4.5
47,18.13,4.5
47,22.21,4.5
47,23.99,4.5
47,24.33,4.5
47,24.51,4.5
47,25.61,4.5
47,25.73,4.5
47,25.73,4.5
47,28.29,4.5
47,31.01,4.5
47,33.16,4.5
47,41.10,4.5
47,43.29,4.5
47,43.99,4.5
47,43.99,4.5
47,46.14,4.5
47,46.19,4.5
47,46.22,4.5
47,46.32,4.5
47,46.41,4.5
47,46.45,4.5
47,46.52,4.5
47,46.66,4.5
47,46.76,4.5
47,47.11,4.5
47,47.21,4.5
47,47.24,4.5
47,47.43,4.5
47,47.52,4.5
47,47.65,4.5
47,47.72,4.5
47,47.75,4.5
47,47.79,4.5
47,47.81,4.5
47,52.10,4.5
47,52.23,4.5
47,58.14,4.5
47,58.29,4.5
47,59.14,4.5
47,66.21,4.5
47,66.30,4.5
47,74.30,4.5
47,74.90,4.5
47,78.20,4.5
47,79.12,4.5
47,87.20,4.5
47,88.99,4.5
47,90.02,4.5
47,90.04,4.5
47,94.91,4.5
47,95.29,4.5
47,96.02,4.5
48,02.20,4.5
48,10.61,4.5
48,10.71,4.5
48,10.89,4.5
48,22.29,4.5
48,25.62,4.5
48,37.00,4.5
48,43.22,4.5
48,43.34,4.5
48,43.39,4.5
48,43.99,4.5
48,46.21,4.5
48,46.34,4.5
48,46.44,4.5
48,46.74,4.5
48,46.90,4.5
48,47.11,4.5
48,47.21,4.5
48,47.22,4.5
48,47.42,4.5
48,47.73,4.5
48,47.78,4.5
48,58.13,4.5
48,65.12,4.5
48,66.21,4.5
48,68.20,4.5
48,70.21,4.5
48,79.11,4.5
48,81.22,4.5
48,82.11,4.5
48,85.52,4.5
48,88.91,4.5
48,93.19,4.5
48,94.12,4.5
48,96.04,4.5
49,01.41,4.5
49,02.20,4.5
49,02.30,4.5
49,10.71,4.5
49,13.96,4.5
49,16.21,4.5
49,20.51,4.5
49,20.53,4.5
49,23.44,4.5
49,24.10,4.5
49,24.54,4.5
49,25.29,4.5
49,27.51,4.5
49,28.91,4.5
49,30.30,4.5
49,30.91,4.5
49,33.14,4.5
49,33.19,4.5
49,33.20,4.5
49,46.13,4.5
49,46.14,4.5
49,46.64,4.5
49,47.24,4.5
49,47.26,4.5
49,47.41,4.5
49,47.52,4.5
49,47.65,4.5
49,47.91,4.5
49,49.32,4.5
49,52.23,4.5
49,55.30,4.5
49,58.11,4.5
49,58.13,4.5
49,66.21,4.5
49,72.11,4.5
49,74.90,4.5
49,77.11,4.5
49,77.21,4.5
49,79.11,4.5
49,79.12,4.5
49,81.10,4.5
49,86.90,4.5
49,87.20,4.5
49,95.22,4.5
49,95.24,4.5
49,96.04,4.5
50,01.11,4.5
50,01.24,4.5
50,01.30,4.5
50,01.50,4.5
50,08.92,4.5
50,10.39,4.5
50,10.61,4.5
50,10.71,4.5
50,10.71,4.5
50,11.01,4.5
50,13.92,4.5
50,14.12,4.5
50,14.14,4.5
50,14.19,4.5
50,15.20,4.5
50,20.42,4.5
50,23.31,4.5
50,23.63,4.5
50,26.40,4.5
50,28.14,4.5
50,32.99,4.5
50,35.12,4.5
50,35.22,4.5
50,38.31,4.5
50,42.99,4.5
50,43.99,4.5
50,45.40,4.5
50,46.13,4.5
50,46.15,4.5
50,46.36,4.5
50,46.43,4.5
50,46.52,4.5
50,46.66,4.5
50,46.75,4.5
50,47.11,4.5
50,47.25,4.5
50,47.53,4.5
50,47.62,4.5
50,47.65,4.5
50,47.74,4.5
50,47.78,4.5
50,47.79,4.5
50,52.23,4.5
50,52.24,4.5
50,59.14,4.5
50,62.01,4.5
50,64.11,4.5
50,66.12,4.5
50,66.21,4.5
50,78.20,4.5
50,80.20,4.5
50,82.91,4.5
50,90.01,4.5
50,91.02,4.5
50,91.04,4.5
50,94.12,4.5
50,95.22,4.5
50,96.01,4.5
50,96.03,4.5
51,01.11,4.5
51,02.10,4.5
51,02.20,4.5
51,02.40,4.5
51,09.10,4.5
51,10.71,4.5
51,10.85,4.5
51,22.29,4.5
51,23.69,4.5
51,24.54,4.5
51,26.51,4.5
51,27.33,4.5
51,28.93,4.5
51,31.09,4.5
51,33.19,4.5
51,38.22,4.5
51,38.31,4.5
51,42.12,4.5
51,43.99,4.5
51,43.99,4.5
51,46.19,4.5
51,46.32,4.5
51,46.36,4.5
51,46.45,4.5
51,46.52,4.5
51,46.62,4.5
51,46.76,4.5
51,47.77,4.5
51,47.81,4.5
51,47.82,4.5
51,63.91,4.5
51,66.19,4.5
51,71.20,4.5
51,80.20,4.5
51,81.10,4.5
51,82.11,4.5
51,88.10,4.5
51,93.21,4.5
51,94.12,4.5
51,95.22,4.5
51,96.01,4.5
51,96.02,4.5
52,10.11,4.5
52,10.82,4.5
52,15.12,4.5
52,28.14,4.5
52,33.14,4.5
52,33.20,4.5
52,41.20,4.5
52,43.91,4.5
52,46.49,4.5
52,46.74,4.5
52,47.11,4.5
52,47.19,4.5
52,47.22,4.5
52,47.52,4.5
52,47.54,4.5
52,47.59,4.5
52,47.71,4.5
52,47.75,4.5
52,47.99,4.5
52,55.20,4.5
