"annee","departement","naf","taille","nombre",
2018,"25","43.34Z","21",1,"43"
2018,"25","43.99C","21",1,"43"
2018,"25","45.11Z","21",6,"45"
2018,"25","45.19Z","21",1,"45"
2018,"25","46.39B","21",1,"46"
2018,"25","46.43Z","21",1,"46"
2018,"25","46.46Z","21",1,"46"
2018,"25","46.48Z","21",2,"46"
2018,"25","46.69B","21",1,"46"
2018,"25","46.74A","21",1,"46"
2018,"25","46.75Z","21",2,"46"
2018,"25","47.11D","21",9,"47"
2018,"25","47.11E","21",1,"47"
2018,"25","47.11F","21",7,"47"
2018,"25","47.19A","21",1,"47"
2018,"25","47.52B","21",4,"47"
2018,"25","47.54Z","21",1,"47"
2018,"25","47.62Z","21",1,"47"
2018,"25","47.64Z","21",1,"47"
2018,"25","47.78C","21",2,"47"
2018,"25","49.39A","21",2,"49"
2018,"25","49.39B","21",1,"49"
2018,"25","49.41A","21",6,"49"
2018,"25","49.41B","21",1,"49"
2018,"25","52.21Z","21",3,"52"
2018,"25","52.29A","21",1,"52"
2018,"25","53.10Z","21",4,"53"
2018,"25","55.10Z","21",1,"55"
2018,"25","56.10C","21",3,"56"
2018,"25","56.29B","21",2,"56"
2018,"25","58.13Z","21",1,"58"
2018,"25","61.10Z","21",2,"61"
2018,"25","62.02A","21",1,"62"
2018,"25","64.11Z","21",1,"64"
2018,"25","64.19Z","21",2,"64"
2018,"25","64.20Z","21",1,"64"
2018,"25","65.12Z","21",2,"65"
2018,"25","68.20A","21",1,"68"
2018,"25","69.10Z","21",1,"69"
2018,"25","69.20Z","21",1,"69"
2018,"25","70.10Z","21",4,"70"
2018,"25","70.22Z","21",1,"70"
2018,"25","71.12B","21",4,"71"
2018,"25","73.11Z","21",2,"73"
2018,"25","77.12Z","21",1,"77"
2018,"25","78.30Z","21",2,"78"
2018,"25","80.10Z","21",1,"80"
2018,"25","81.10Z","21",1,"81"
2018,"25","81.21Z","21",4,"81"
2018,"25","81.22Z","21",2,"81"
2018,"25","81.30Z","21",2,"81"
2018,"25","82.92Z","21",1,"82"
2018,"25","82.99Z","21",2,"82"
2018,"25","84.11Z","21",14,"84"
2018,"25","84.12Z","21",1,"84"
2018,"25","84.13Z","21",2,"84"
2018,"25","84.23Z","21",1,"84"
2018,"25","84.24Z","21",1,"84"
2018,"25","84.30A","21",3,"84"
2018,"25","85.20Z","21",2,"85"
2018,"25","85.31Z","21",30,"85"
2018,"25","85.32Z","21",11,"85"
2018,"25","85.42Z","21",6,"85"
2018,"25","85.59A","21",2,"85"
2018,"25","85.59B","21",1,"85"
2018,"25","86.10Z","21",4,"86"
2018,"25","86.21Z","21",2,"86"
2018,"25","87.10A","21",12,"87"
2018,"25","87.10B","21",5,"87"
2018,"25","87.10C","21",4,"87"
2018,"25","87.20A","21",4,"87"
2018,"25","87.30A","21",4,"87"
2018,"25","87.90A","21",3,"87"
2018,"25","87.90B","21",2,"87"
2018,"25","88.10A","21",5,"88"
2018,"25","88.10C","21",6,"88"
2018,"25","88.91B","21",1,"88"
2018,"25","88.99A","21",1,"88"
2018,"25","88.99B","21",6,"88"
2018,"25","90.01Z","21",1,"90"
2018,"25","91.01Z","21",1,"91"
2018,"25","91.03Z","21",2,"91"
2018,"25","92.00Z","21",1,"92"
2018,"25","94.11Z","21",1,"94"
2018,"25","94.91Z","21",1,"94"
2018,"25","94.99Z","21",5,"94"
2018,"25","96.01A","21",1,"96"
2018,"26","01.11Z","21",1,"01"
2018,"26","01.13Z","21",1,"01"
2018,"26","01.47Z","21",1,"01"
2018,"26","01.61Z","21",1,"01"
2018,"26","10.11Z","21",1,"10"
2018,"26","10.12Z","21",1,"10"
2018,"26","10.39B","21",1,"10"
2018,"26","10.71A","21",1,"10"
2018,"26","10.82Z","21",1,"10"
2018,"26","10.85Z","21",1,"10"
2018,"26","10.89Z","21",2,"10"
2018,"26","13.92Z","21",1,"13"
2018,"26","13.99Z","21",1,"13"
2018,"26","15.12Z","21",2,"15"
2018,"26","16.23Z","21",1,"16"
2018,"26","17.21B","21",2,"17"
2018,"26","20.42Z","21",2,"20"
2018,"26","20.53Z","21",1,"20"
2018,"26","21.20Z","21",1,"21"
2018,"26","22.21Z","21",2,"22"
2018,"26","22.22Z","21",1,"22"
2018,"26","22.23Z","21",1,"22"
2018,"26","22.29A","21",2,"22"
2018,"26","22.29B","21",1,"22"
2018,"26","23.41Z","21",1,"23"
2018,"26","23.43Z","21",1,"23"
2018,"26","23.61Z","21",2,"23"
2018,"26","25.12Z","21",1,"25"
2018,"26","25.50B","21",1,"25"
2018,"26","25.61Z","21",1,"25"
2018,"26","25.62B","21",1,"25"
2018,"26","25.73B","21",1,"25"
2018,"26","25.94Z","21",2,"25"
2018,"26","26.11Z","21",1,"26"
2018,"26","27.33Z","21",1,"27"
2018,"26","28.13Z","21",1,"28"
2018,"26","28.14Z","21",1,"28"
2018,"26","28.93Z","21",2,"28"
2018,"26","29.32Z","21",1,"29"
2018,"26","30.30Z","21",1,"30"
2018,"26","31.01Z","21",1,"31"
2018,"26","32.50A","21",1,"32"
2018,"26","33.13Z","21",1,"33"
2018,"26","33.20A","21",3,"33"
2018,"26","33.20C","21",2,"33"
2018,"26","33.20D","21",1,"33"
2018,"26","35.11Z","21",2,"35"
2018,"26","35.13Z","21",4,"35"
2018,"26","36.00Z","21",2,"36"
2018,"26","37.00Z","21",1,"37"
2018,"26","38.11Z","21",2,"38"
2018,"26","38.21Z","21",1,"38"
2018,"26","38.22Z","21",2,"38"
2018,"26","42.11Z","21",4,"42"
2018,"26","42.21Z","21",1,"42"
2018,"26","42.22Z","21",1,"42"
2018,"26","43.12A","21",1,"43"
2018,"26","43.12B","21",1,"43"
2018,"26","43.21A","21",3,"43"
2018,"26","43.22B","21",3,"43"
2018,"26","43.29A","21",1,"43"
2018,"26","43.33Z","21",1,"43"
2018,"26","43.99B","21",1,"43"
2018,"26","43.99C","21",1,"43"
2018,"26","43.99D","21",1,"43"
2018,"26","45.11Z","21",5,"45"
2018,"26","45.19Z","21",1,"45"
2018,"26","45.31Z","21",2,"45"
2018,"26","46.21Z","21",1,"46"
2018,"26","46.22Z","21",1,"46"
2018,"26","46.23Z","21",1,"46"
2018,"26","46.31Z","21",1,"46"
2018,"26","46.32C","21",1,"46"
2018,"26","46.33Z","21",1,"46"
2018,"26","46.38B","21",1,"46"
2018,"26","46.39B","21",1,"46"
2018,"26","46.42Z","21",1,"46"
2018,"26","46.44Z","21",1,"46"
2018,"26","46.45Z","21",2,"46"
2018,"26","46.61Z","21",1,"46"
2018,"26","46.66Z","21",1,"46"
2018,"26","46.71Z","21",1,"46"
2018,"26","46.72Z","21",1,"46"
2018,"26","46.73A","21",2,"46"
2018,"26","46.90Z","21",1,"46"
2018,"26","47.11D","21",6,"47"
2018,"26","47.11F","21",3,"47"
2018,"26","47.30Z","21",1,"47"
2018,"26","47.52B","21",3,"47"
2018,"26","47.54Z","21",1,"47"
2018,"26","47.62Z","21",1,"47"
2018,"26","47.64Z","21",1,"47"
2018,"26","47.99B","21",1,"47"
2018,"26","49.10Z","21",1,"49"
2018,"26","49.39A","21",3,"49"
2018,"26","49.41A","21",10,"49"
2018,"26","49.41B","21",5,"49"
2018,"26","52.10B","21",1,"52"
2018,"26","52.21Z","21",2,"52"
2018,"26","52.29A","21",4,"52"
2018,"26","52.29B","21",2,"52"
2018,"26","53.10Z","21",6,"53"
2018,"26","56.10B","21",2,"56"
2018,"26","56.10C","21",6,"56"
2018,"26","56.29B","21",2,"56"
2018,"26","58.14Z","21",1,"58"
2018,"26","59.11A","21",2,"59"
2018,"26","61.10Z","21",1,"61"
2018,"26","62.02A","21",3,"62"
2018,"26","64.19Z","21",3,"64"
2018,"26","64.20Z","21",1,"64"
2018,"26","65.12Z","21",1,"65"
2018,"26","68.20B","21",1,"68"
2018,"26","69.10Z","21",1,"69"
2018,"26","70.10Z","21",3,"70"
2018,"26","71.12B","21",2,"71"
2018,"26","71.20B","21",2,"71"
2018,"26","72.19Z","21",1,"72"
2018,"26","73.11Z","21",2,"73"
2018,"26","73.12Z","21",1,"73"
2018,"26","77.11A","21",1,"77"
2018,"26","77.12Z","21",1,"77"
2018,"26","78.30Z","21",5,"78"
2018,"26","80.10Z","21",2,"80"
2018,"26","81.21Z","21",2,"81"
2018,"26","81.30Z","21",1,"81"
2018,"26","82.11Z","21",1,"82"
2018,"26","82.92Z","21",2,"82"
2018,"26","82.99Z","21",2,"82"
2018,"26","84.11Z","21",14,"84"
2018,"26","84.12Z","21",1,"84"
2018,"26","84.13Z","21",4,"84"
2018,"26","84.24Z","21",2,"84"
2018,"26","85.20Z","21",2,"85"
2018,"26","85.31Z","21",33,"85"
2018,"26","85.32Z","21",11,"85"
2018,"26","85.42Z","21",1,"85"
2018,"26","85.59A","21",2,"85"
2018,"26","86.10Z","21",2,"86"
2018,"26","86.21Z","21",1,"86"
2018,"26","86.90B","21",1,"86"
2018,"26","86.90C","21",1,"86"
2018,"26","86.90F","21",1,"86"
2018,"26","87.10A","21",22,"87"
2018,"26","87.10B","21",4,"87"
2018,"26","87.10C","21",2,"87"
2018,"26","87.20A","21",6,"87"
2018,"26","87.30A","21",7,"87"
2018,"26","87.90A","21",3,"87"
2018,"26","88.10A","21",9,"88"
2018,"26","88.10C","21",7,"88"
2018,"26","88.91A","21",5,"88"
2018,"26","88.91B","21",1,"88"
2018,"26","88.99A","21",2,"88"
2018,"26","88.99B","21",4,"88"
2018,"26","90.01Z","21",1,"90"
2018,"26","93.12Z","21",1,"93"
2018,"26","93.29Z","21",1,"93"
2018,"26","94.11Z","21",1,"94"
2018,"26","94.99Z","21",1,"94"
2018,"26","96.01A","21",1,"96"
2018,"27","08.12Z","21",1,"08"
2018,"27","10.39A","21",1,"10"
2018,"27","10.71A","21",1,"10"
2018,"27","11.01Z","21",1,"11"
2018,"27","13.10Z","21",2,"13"
2018,"27","17.21A","21",1,"17"
2018,"27","18.12Z","21",3,"18"
2018,"27","20.12Z","21",1,"20"
2018,"27","20.15Z","21",1,"20"
2018,"27","20.42Z","21",1,"20"
2018,"27","21.20Z","21",2,"21"
2018,"27","22.21Z","21",1,"22"
2018,"27","22.23Z","21",1,"22"
2018,"27","22.29A","21",3,"22"
2018,"27","23.12Z","21",1,"23"
2018,"27","24.34Z","21",2,"24"
2018,"27","25.11Z","21",1,"25"
2018,"27","25.29Z","21",1,"25"
2018,"27","25.50B","21",3,"25"
2018,"27","25.62B","21",1,"25"
2018,"27","25.92Z","21",2,"25"
2018,"27","25.93Z","21",1,"25"
2018,"27","25.99B","21",1,"25"
2018,"27","26.11Z","21",1,"26"
2018,"27","26.51B","21",1,"26"
2018,"27","27.33Z","21",1,"27"
2018,"27","27.51Z","21",1,"27"
2018,"27","27.90Z","21",2,"27"
2018,"27","28.14Z","21",2,"28"
2018,"27","28.25Z","21",1,"28"
2018,"27","28.29A","21",1,"28"
2018,"27","28.41Z","21",1,"28"
2018,"27","28.49Z","21",1,"28"
2018,"27","28.99B","21",1,"28"
2018,"27","30.30Z","21",1,"30"
2018,"27","31.09B","21",1,"31"
2018,"27","33.20A","21",1,"33"
2018,"27","33.20D","21",1,"33"
2018,"27","35.13Z","21",2,"35"
2018,"27","35.30Z","21",2,"35"
2018,"27","36.00Z","21",1,"36"
2018,"27","37.00Z","21",1,"37"
2018,"27","38.11Z","21",2,"38"
2018,"27","38.32Z","21",2,"38"
2018,"27","42.11Z","21",3,"42"
2018,"27","42.21Z","21",1,"42"
2018,"27","42.22Z","21",2,"42"
2018,"27","42.99Z","21",1,"42"
2018,"27","43.21A","21",1,"43"
2018,"27","43.32A","21",2,"43"
2018,"27","43.32B","21",2,"43"
2018,"27","43.34Z","21",1,"43"
2018,"27","43.99C","21",1,"43"
2018,"27","45.11Z","21",5,"45"
2018,"27","45.31Z","21",1,"45"
2018,"27","45.32Z","21",1,"45"
2018,"27","46.18Z","21",1,"46"
2018,"27","46.21Z","21",1,"46"
2018,"27","46.33Z","21",2,"46"
2018,"27","46.44Z","21",1,"46"
2018,"27","46.46Z","21",2,"46"
2018,"27","47.11B","21",1,"47"
2018,"27","47.11D","21",9,"47"
2018,"27","47.11F","21",6,"47"
2018,"27","47.52B","21",3,"47"
2018,"27","47.64Z","21",1,"47"
2018,"27","47.76Z","21",1,"47"
2018,"27","47.78C","21",1,"47"
2018,"27","47.91B","21",2,"47"
2018,"27","49.31Z","21",1,"49"
2018,"27","49.39B","21",1,"49"
2018,"27","49.41A","21",3,"49"
2018,"27","49.41B","21",4,"49"
2018,"27","52.10B","21",5,"52"
2018,"27","52.29A","21",3,"52"
2018,"27","53.10Z","21",6,"53"
2018,"27","56.10A","21",1,"56"
2018,"27","56.10C","21",2,"56"
2018,"27","56.29B","21",1,"56"
2018,"27","58.29C","21",1,"58"
2018,"27","61.10Z","21",2,"61"
2018,"27","62.01Z","21",1,"62"
2018,"27","63.11Z","21",1,"63"
2018,"27","68.20A","21",4,"68"
2018,"27","70.10Z","21",1,"70"
2018,"27","71.20B","21",2,"71"
2018,"27","73.11Z","21",2,"73"
2018,"27","77.29Z","21",1,"77"
2018,"27","78.20Z","21",1,"78"
2018,"27","78.30Z","21",1,"78"
2018,"27","80.10Z","21",2,"80"
2018,"27","81.21Z","21",2,"81"
2018,"27","81.22Z","21",3,"81"
2018,"27","81.30Z","21",2,"81"
2018,"27","82.92Z","21",3,"82"
2018,"27","84.11Z","21",13,"84"
2018,"27","84.13Z","21",3,"84"
2018,"27","84.24Z","21",2,"84"
2018,"27","84.30A","21",3,"84"
2018,"27","85.31Z","21",46,"85"
2018,"27","85.32Z","21",12,"85"
2018,"27","85.42Z","21",2,"85"
2018,"27","85.59A","21",4,"85"
2018,"27","85.59B","21",1,"85"
2018,"27","86.10Z","21",9,"86"
2018,"27","86.21Z","21",2,"86"
2018,"27","87.10A","21",23,"87"
2018,"27","87.10B","21",5,"87"
2018,"27","87.10C","21",6,"87"
2018,"27","87.20A","21",7,"87"
2018,"27","87.30A","21",3,"87"
2018,"27","87.90A","21",4,"87"
2018,"27","87.90B","21",2,"87"
2018,"27","88.10A","21",5,"88"
2018,"27","88.10C","21",3,"88"
2018,"27","88.91A","21",2,"88"
2018,"27","88.91B","21",1,"88"
2018,"27","88.99A","21",1,"88"
2018,"27","88.99B","21",2,"88"
2018,"27","94.11Z","21",2,"94"
2018,"27","94.99Z","21",3,"94"
2018,"27","96.01A","21",1,"96"
2018,"28","01.30Z","21",1,"01"
2018,"28","01.46Z","21",1,"01"
2018,"28","10.11Z","21",1,"10"
2018,"28","10.12Z","21",1,"10"
2018,"28","10.91Z","21",1,"10"
2018,"28","13.92Z","21",3,"13"
2018,"28","17.21B","21",2,"17"
2018,"28","17.23Z","21",1,"17"
2018,"28","17.29Z","21",1,"17"
2018,"28","20.14Z","21",1,"20"
2018,"28","20.30Z","21",1,"20"
2018,"28","20.42Z","21",1,"20"
2018,"28","21.20Z","21",2,"21"
2018,"28","22.29A","21",2,"22"
2018,"28","23.19Z","21",1,"23"
2018,"28","23.42Z","21",1,"23"
2018,"28","23.91Z","21",2,"23"
2018,"28","25.11Z","21",3,"25"
2018,"28","25.12Z","21",2,"25"
2018,"28","25.29Z","21",1,"25"
2018,"28","25.50B","21",3,"25"
2018,"28","25.62B","21",4,"25"
2018,"28","25.72Z","21",1,"25"
2018,"28","25.93Z","21",1,"25"
2018,"28","25.99A","21",1,"25"
2018,"28","26.12Z","21",1,"26"
2018,"28","26.51B","21",1,"26"
2018,"28","27.90Z","21",1,"27"
2018,"28","28.29A","21",1,"28"
2018,"28","28.30Z","21",2,"28"
2018,"28","28.93Z","21",1,"28"
2018,"28","29.20Z","21",1,"29"
2018,"28","29.32Z","21",2,"29"
2018,"28","31.09B","21",4,"31"
2018,"28","35.13Z","21",1,"35"
2018,"28","35.22Z","21",1,"35"
2018,"28","35.30Z","21",2,"35"
2018,"28","38.11Z","21",4,"38"
2018,"28","42.11Z","21",2,"42"
2018,"28","43.12A","21",1,"43"
2018,"28","43.21A","21",5,"43"
2018,"28","43.22B","21",2,"43"
2018,"28","45.11Z","21",6,"45"
2018,"28","46.21Z","21",2,"46"
2018,"28","46.61Z","21",1,"46"
2018,"28","46.69B","21",1,"46"
2018,"28","46.73A","21",2,"46"
2018,"28","46.74A","21",1,"46"
2018,"28","46.75Z","21",1,"46"
2018,"28","46.90Z","21",1,"46"
2018,"28","47.11D","21",8,"47"
2018,"28","47.11F","21",3,"47"
2018,"28","47.52B","21",2,"47"
2018,"28","47.59B","21",2,"47"
2018,"28","49.10Z","21",1,"49"
2018,"28","49.31Z","21",1,"49"
2018,"28","49.39A","21",1,"49"
2018,"28","49.41A","21",3,"49"
2018,"28","49.41B","21",4,"49"
2018,"28","49.41C","21",2,"49"
2018,"28","52.10A","21",1,"52"
2018,"28","52.10B","21",5,"52"
2018,"28","52.21Z","21",2,"52"
2018,"28","52.29A","21",1,"52"
2018,"28","52.29B","21",1,"52"
2018,"28","53.10Z","21",3,"53"
2018,"28","56.10B","21",1,"56"
2018,"28","56.10C","21",1,"56"
2018,"28","56.29A","21",1,"56"
2018,"28","61.30Z","21",1,"61"
2018,"28","68.20A","21",2,"68"
2018,"28","68.20B","21",1,"68"
2018,"28","68.32A","21",1,"68"
2018,"28","69.20Z","21",1,"69"
2018,"28","70.10Z","21",1,"70"
2018,"28","70.22Z","21",1,"70"
2018,"28","71.12B","21",1,"71"
2018,"28","77.32Z","21",1,"77"
2018,"28","80.20Z","21",1,"80"
2018,"28","81.21Z","21",4,"81"
2018,"28","81.22Z","21",2,"81"
2018,"28","82.11Z","21",3,"82"
2018,"28","82.92Z","21",3,"82"
2018,"28","82.99Z","21",2,"82"
2018,"28","84.11Z","21",13,"84"
2018,"28","84.12Z","21",1,"84"
2018,"28","84.13Z","21",4,"84"
2018,"28","84.25Z","21",2,"84"
2018,"28","84.30A","21",3,"84"
2018,"28","85.20Z","21",1,"85"
2018,"28","85.31Z","21",22,"85"
2018,"28","85.32Z","21",7,"85"
2018,"28","85.42Z","21",2,"85"
2018,"28","85.53Z","21",2,"85"
2018,"28","85.59A","21",2,"85"
2018,"28","86.10Z","21",6,"86"
2018,"28","86.21Z","21",2,"86"
2018,"28","87.10A","21",26,"87"
2018,"28","87.10B","21",7,"87"
2018,"28","87.10C","21",3,"87"
2018,"28","87.20A","21",4,"87"
2018,"28","87.30A","21",2,"87"
2018,"28","87.90A","21",2,"87"
2018,"28","87.90B","21",1,"87"
2018,"28","88.10A","21",1,"88"
2018,"28","88.10C","21",5,"88"
2018,"28","88.91B","21",1,"88"
2018,"28","88.99A","21",1,"88"
2018,"28","88.99B","21",10,"88"
2018,"28","93.29Z","21",1,"93"
2018,"28","94.11Z","21",1,"94"
2018,"28","94.99Z","21",1,"94"
2018,"28","95.21Z","21",1,"95"
2018,"28","96.01A","21",1,"96"
2018,"29","10.11Z","21",4,"10"
2018,"29","10.12Z","21",4,"10"
2018,"29","10.13A","21",2,"10"
2018,"29","10.20Z","21",2,"10"
2018,"29","10.72Z","21",3,"10"
2018,"29","10.85Z","21",5,"10"
2018,"29","13.94Z","21",1,"13"
2018,"29","16.24Z","21",1,"16"
2018,"29","20.16Z","21",1,"20"
2018,"29","20.42Z","21",1,"20"
2018,"29","22.23Z","21",1,"22"
2018,"29","23.61Z","21",1,"23"
2018,"29","24.20Z","21",1,"24"
2018,"29","25.50B","21",2,"25"
2018,"29","25.62B","21",1,"25"
2018,"29","25.92Z","21",2,"25"
2018,"29","26.12Z","21",2,"26"
2018,"29","26.20Z","21",1,"26"
2018,"29","26.51B","21",1,"26"
2018,"29","27.11Z","21",1,"27"
2018,"29","27.51Z","21",1,"27"
2018,"29","28.22Z","21",3,"28"
2018,"29","28.25Z","21",1,"28"
2018,"29","28.30Z","21",1,"28"
2018,"29","28.93Z","21",1,"28"
2018,"29","29.10Z","21",1,"29"
2018,"29","30.11Z","21",1,"30"
2018,"29","30.12Z","21",1,"30"
2018,"29","35.11Z","21",1,"35"
2018,"29","35.12Z","21",1,"35"
2018,"29","35.13Z","21",2,"35"
2018,"29","36.00Z","21",1,"36"
2018,"29","38.11Z","21",2,"38"
2018,"29","38.21Z","21",1,"38"
2018,"29","41.20A","21",2,"41"
2018,"29","41.20B","21",1,"41"
2018,"29","42.11Z","21",3,"42"
2018,"29","42.22Z","21",2,"42"
2018,"29","43.12A","21",1,"43"
2018,"29","43.21A","21",6,"43"
2018,"29","43.22B","21",2,"43"
2018,"29","43.29A","21",1,"43"
2018,"29","43.32A","21",1,"43"
2018,"29","43.32C","21",1,"43"
2018,"29","43.34Z","21",3,"43"
2018,"29","43.99C","21",3,"43"
2018,"29","45.11Z","21",8,"45"
2018,"29","45.31Z","21",1,"45"
2018,"29","46.21Z","21",2,"46"
2018,"29","46.23Z","21",1,"46"
2018,"29","46.32A","21",1,"46"
2018,"29","46.34Z","21",1,"46"
2018,"29","46.38A","21",1,"46"
2018,"29","46.39B","21",1,"46"
2018,"29","46.42Z","21",2,"46"
2018,"29","46.44Z","21",2,"46"
2018,"29","46.46Z","21",2,"46"
2018,"29","46.61Z","21",1,"46"
2018,"29","46.69A","21",1,"46"
2018,"29","46.69B","21",2,"46"
2018,"29","46.69C","21",1,"46"
2018,"29","46.71Z","21",1,"46"
2018,"29","46.73A","21",3,"46"
2018,"29","46.74A","21",1,"46"
2018,"29","46.75Z","21",1,"46"
2018,"29","46.76Z","21",1,"46"
2018,"29","47.11D","21",16,"47"
2018,"29","47.11F","21",7,"47"
2018,"29","47.52B","21",4,"47"
2018,"29","47.54Z","21",1,"47"
2018,"29","47.59B","21",1,"47"
2018,"29","47.61Z","21",1,"47"
2018,"29","47.64Z","21",1,"47"
2018,"29","47.78B","21",1,"47"
2018,"29","49.10Z","21",4,"49"
2018,"29","49.39A","21",4,"49"
2018,"29","49.39B","21",1,"49"
2018,"29","49.41A","21",10,"49"
2018,"29","49.41B","21",8,"49"
2018,"29","50.10Z","21",1,"50"
2018,"29","52.10B","21",2,"52"
2018,"29","52.22Z","21",2,"52"
2018,"29","52.24A","21",1,"52"
2018,"29","53.10Z","21",8,"53"
2018,"29","55.10Z","21",1,"55"
2018,"29","56.10A","21",1,"56"
2018,"29","56.10C","21",5,"56"
2018,"29","56.29B","21",1,"56"
2018,"29","58.29B","21",1,"58"
2018,"29","61.10Z","21",3,"61"
2018,"29","62.01Z","21",1,"62"
2018,"29","62.02A","21",3,"62"
2018,"29","64.11Z","21",1,"64"
2018,"29","64.19Z","21",2,"64"
2018,"29","64.20Z","21",2,"64"
2018,"29","65.11Z","21",1,"65"
2018,"29","65.12Z","21",4,"65"
2018,"29","66.22Z","21",1,"66"
2018,"29","66.30Z","21",2,"66"
2018,"29","68.20A","21",1,"68"
2018,"29","68.20B","21",1,"68"
2018,"29","68.31Z","21",1,"68"
2018,"29","68.32A","21",1,"68"
2018,"29","69.20Z","21",6,"69"
2018,"29","70.10Z","21",1,"70"
2018,"29","71.12B","21",4,"71"
2018,"29","71.20B","21",5,"71"
2018,"29","72.19Z","21",3,"72"
2018,"29","73.11Z","21",1,"73"
2018,"29","73.12Z","21",2,"73"
2018,"29","77.29Z","21",1,"77"
2018,"29","77.32Z","21",1,"77"
2018,"29","78.10Z","21",1,"78"
2018,"29","78.20Z","21",1,"78"
2018,"29","78.30Z","21",2,"78"
2018,"29","79.12Z","21",1,"79"
2018,"29","80.10Z","21",3,"80"
2018,"29","81.21Z","21",6,"81"
2018,"29","81.22Z","21",3,"81"
2018,"29","81.29A","21",1,"81"
2018,"29","81.30Z","21",3,"81"
2018,"29","82.19Z","21",2,"82"
2018,"29","82.99Z","21",2,"82"
2018,"29","84.11Z","21",35,"84"
2018,"29","84.12Z","21",3,"84"
2018,"29","84.13Z","21",10,"84"
2018,"29","84.24Z","21",2,"84"
2018,"29","84.25Z","21",1,"84"
2018,"29","84.30A","21",3,"84"
2018,"29","85.20Z","21",1,"85"
2018,"29","85.31Z","21",52,"85"
2018,"29","85.32Z","21",17,"85"
2018,"29","85.42Z","21",4,"85"
2018,"29","85.51Z","21",1,"85"
2018,"29","85.53Z","21",1,"85"
2018,"29","85.59A","21",2,"85"
2018,"29","85.59B","21",1,"85"
2018,"29","85.60Z","21",2,"85"
2018,"29","86.10Z","21",11,"86"
2018,"29","86.21Z","21",2,"86"
2018,"29","86.90A","21",1,"86"
2018,"29","86.90B","21",3,"86"
2018,"29","86.90D","21",2,"86"
2018,"29","87.10A","21",62,"87"
2018,"29","87.10B","21",8,"87"
2018,"29","87.10C","21",10,"87"
2018,"29","87.20A","21",13,"87"
2018,"29","87.30A","21",11,"87"
2018,"29","87.90A","21",6,"87"
2018,"29","88.10A","21",15,"88"
2018,"29","88.10C","21",10,"88"
2018,"29","88.91A","21",1,"88"
2018,"29","88.91B","21",2,"88"
2018,"29","88.99A","21",1,"88"
2018,"29","88.99B","21",9,"88"
2018,"29","91.04Z","21",1,"91"
2018,"29","92.00Z","21",1,"92"
2018,"29","93.29Z","21",1,"93"
2018,"29","94.11Z","21",4,"94"
2018,"29","94.12Z","21",1,"94"
2018,"29","94.99Z","21",4,"94"
2018,"29","95.11Z","21",1,"95"
2018,"29","96.01A","21",1,"96"
2018,"2A","02.40Z","21",1,"02"
2018,"2A","10.39B","21",1,"10"
2018,"2A","41.20B","21",1,"41"
2018,"2A","42.11Z","21",1,"42"
2018,"2A","43.12A","21",1,"43"
2018,"2A","43.22B","21",1,"43"
2018,"2A","43.33Z","21",1,"43"
2018,"2A","43.99C","21",1,"43"
2018,"2A","45.11Z","21",1,"45"
2018,"2A","46.39A","21",2,"46"
2018,"2A","46.39B","21",1,"46"
2018,"2A","46.73A","21",1,"46"
2018,"2A","47.11D","21",3,"47"
2018,"2A","47.11E","21",1,"47"
2018,"2A","47.59A","21",1,"47"
2018,"2A","47.64Z","21",1,"47"
2018,"2A","49.41A","21",1,"49"
2018,"2A","50.20Z","21",1,"50"
2018,"2A","52.22Z","21",1,"52"
2018,"2A","52.23Z","21",2,"52"
2018,"2A","53.10Z","21",4,"53"
2018,"2A","55.10Z","21",2,"55"
2018,"2A","56.10C","21",1,"56"
2018,"2A","61.10Z","21",1,"61"
2018,"2A","64.19Z","21",1,"64"
2018,"2A","68.20A","21",1,"68"
2018,"2A","68.20B","21",1,"68"
2018,"2A","80.10Z","21",1,"80"
2018,"2A","81.21Z","21",5,"81"
2018,"2A","81.22Z","21",1,"81"
2018,"2A","84.11Z","21",6,"84"
2018,"2A","84.12Z","21",1,"84"
2018,"2A","84.13Z","21",4,"84"
2018,"2A","84.23Z","21",1,"84"
2018,"2A","84.24Z","21",1,"84"
2018,"2A","84.30A","21",1,"84"
2018,"2A","84.30C","21",1,"84"
2018,"2A","85.31Z","21",10,"85"
2018,"2A","85.32Z","21",2,"85"
2018,"2A","85.59A","21",1,"85"
2018,"2A","86.10Z","21",2,"86"
2018,"2A","86.90A","21",1,"86"
2018,"2A","86.90B","21",1,"86"
2018,"2A","87.10A","21",5,"87"
2018,"2A","87.10B","21",1,"87"
2018,"2A","87.10C","21",1,"87"
2018,"2A","87.30A","21",3,"87"
2018,"2A","87.90B","21",2,"87"
2018,"2A","88.10A","21",2,"88"
2018,"2A","88.91A","21",1,"88"
2018,"2A","92.00Z","21",1,"92"
2018,"2A","93.12Z","21",1,"93"
2018,"2A","94.11Z","21",1,"94"
2018,"2A","96.01A","21",1,"96"
2018,"2A","96.01B","21",1,"96"
2018,"2B","01.24Z","21",1,"01"
2018,"2B","08.12Z","21",1,"08"
2018,"2B","27.52Z","21",1,"27"
2018,"2B","36.00Z","21",1,"36"
2018,"2B","38.21Z","21",1,"38"
2018,"2B","42.11Z","21",1,"42"
2018,"2B","42.21Z","21",1,"42"
2018,"2B","42.91Z","21",1,"42"
