,0src0,0dest0,weight
58108,27.9,23.42,0.7875517743931114
58137,27.9,25.11,0.7612016358491884
58138,27.9,25.12,0.7591564524567659
58161,27.9,27.11,0.7781957560953836
58164,27.9,27.31,0.9264805564446896
58165,27.9,27.32,0.9085225344321735
58166,27.9,27.33,0.7689939474131469
58194,27.9,29.31,0.917792141596528
58357,28.11,20.17,0.7658880764213016
58365,28.11,20.59,0.7582253770642291
58397,28.11,23.91,0.7960811905471734
58409,28.11,24.45,0.7580440118813121
58432,28.11,26.51,0.8143854425718138
58448,28.11,28.12,0.8352010189160477
58449,28.11,28.13,0.8418740510092708
58450,28.11,28.14,0.7671406857080911
58451,28.11,28.15,0.7741912876830566
58458,28.11,28.3,0.7506321181913214
58467,28.11,28.99,0.7811816546357698
58474,28.11,30.2,0.7932282676616333
58475,28.11,30.3,0.8201402788844354
58624,28.12,18.13,0.7905331998332019
58673,28.12,23.91,0.8522162057038436
58678,28.12,24.32,0.7521545005930098
58688,28.12,24.52,0.7759537674332011
58697,28.12,25.73,0.7816354781096186
58701,28.12,25.94,0.7763515007834482
58708,28.12,26.51,0.8711390617716583
58719,28.12,27.4,0.7527049482866202
58723,28.12,28.11,0.8352010189160477
58725,28.12,28.13,0.9254995174785865
58726,28.12,28.14,0.9543107144862975
58727,28.12,28.15,0.8375876401879001
58728,28.12,28.21,0.8063059936650225
58729,28.12,28.22,0.7917981292813068
58733,28.12,28.29,0.8167639717653985
58734,28.12,28.3,0.7557925507283925
58741,28.12,28.95,0.7592098905145863
58743,28.12,28.99,0.859656206312206
58747,28.12,29.32,0.7807821913362069
58750,28.12,30.2,0.7689366052138633
58900,28.13,18.13,0.7728015417178211
58909,28.13,20.17,0.7797181370985429
58922,28.13,22.19,0.825646721149178
58932,28.13,23.2,0.7576842644848871
58937,28.13,23.43,0.7907289709563625
58949,28.13,23.91,0.8054222732568946
58954,28.13,24.32,0.7744726177617368
58967,28.13,25.21,0.7545944105364102
58977,28.13,25.94,0.7873574378945623
58984,28.13,26.51,0.7886331048467047
58989,28.13,27.11,0.7659606685764787
58995,28.13,27.4,0.7887862345284233
58996,28.13,27.51,0.8181071173622798
58999,28.13,28.11,0.8418740510092708
59000,28.13,28.12,0.9254995174785865
59002,28.13,28.14,0.8589989199603523
59003,28.13,28.15,0.8848737667202389
59004,28.13,28.21,0.7605726898079634
59008,28.13,28.25,0.8648313016689332
59009,28.13,28.29,0.7561000984035502
59016,28.13,28.94,0.7580571103333723
59019,28.13,28.99,0.7814180141526238
59023,28.13,29.32,0.838263342630146
59026,28.13,30.2,0.7993428215079035
59030,28.13,30.92,0.7808175819880026
59176,28.14,18.13,0.7826821535707451
59225,28.14,23.91,0.8613596921654929
59240,28.14,24.52,0.7756552819465505
59249,28.14,25.73,0.8105657450667989
59253,28.14,25.94,0.7909278816729307
59260,28.14,26.51,0.8294839563871088
59265,28.14,27.11,0.754639147063285
59271,28.14,27.4,0.7608788215131483
59275,28.14,28.11,0.7671406857080911
59276,28.14,28.12,0.9543107144862975
59277,28.14,28.13,0.8589989199603523
59279,28.14,28.15,0.798033027178274
59280,28.14,28.21,0.7764421396623542
59285,28.14,28.29,0.798091984765735
59292,28.14,28.94,0.753825581267948
59295,28.14,28.99,0.8225294609997671
59299,28.14,29.32,0.7591016334309755
59306,28.14,30.92,0.7571637112158589
59318,28.14,32.5,0.750717595219516
59446,28.15,17.12,0.7589979779528904
59452,28.15,18.13,0.7527840048017945
59474,28.15,22.19,0.819674951308317
59480,28.15,23.12,0.7568613524494459
59484,28.15,23.2,0.8321866147346373
59489,28.15,23.43,0.7921398382135598
59501,28.15,23.91,0.7959401159850146
59504,28.15,24.2,0.7884848486981293
59506,28.15,24.32,0.8526625501610507
59516,28.15,24.52,0.7620790045205292
59519,28.15,25.21,0.7658146376782657
59524,28.15,25.72,0.7809402659106173
59528,28.15,25.93,0.7534355557896726
59529,28.15,25.94,0.8320159884995284
59547,28.15,27.4,0.8667285900968377
59548,28.15,27.51,0.7835983904772906
59551,28.15,28.11,0.7741912876830566
59552,28.15,28.12,0.8375876401879001
59553,28.15,28.13,0.8848737667202389
59554,28.15,28.14,0.798033027178274
59556,28.15,28.21,0.775709017107411
59560,28.15,28.25,0.7970946633226772
59565,28.15,28.91,0.787190186853725
59568,28.15,28.94,0.7876404174302389
59575,28.15,29.32,0.8355069100809638
59578,28.15,30.2,0.8464022545716394
59582,28.15,30.92,0.8500630394512321
59760,28.21,23.2,0.7582601760089277
59777,28.21,23.91,0.8153689323605933
59781,28.21,24.31,0.8015734773983596
59782,28.21,24.32,0.7689813668306699
59795,28.21,25.21,0.7983064582455024
59800,28.21,25.72,0.770144581358851
59801,28.21,25.73,0.804271433886264
59828,28.21,28.12,0.8063059936650225
59829,28.21,28.13,0.7605726898079634
59830,28.21,28.14,0.7764421396623542
59831,28.21,28.15,0.775709017107411
59838,28.21,28.3,0.7528119276119465
59841,28.21,28.91,0.7733678961944144
59843,28.21,28.93,0.7722734875777437
59845,28.21,28.95,0.7779157923456674
59847,28.21,28.99,0.7994656022680671
59851,28.21,29.32,0.7919731157954881
59854,28.21,30.2,0.8148720227675306
59887,28.21,71.11,0.8015236540748081
60019,28.22,20.52,0.7569753408656494
60021,28.22,20.59,0.8800400384151916
60058,28.22,24.32,0.7951091281621895
60065,28.22,24.45,0.7692556963478219
60085,28.22,26.2,0.7551989153440131
60088,28.22,26.51,0.8101395527411256
60090,28.22,26.6,0.7716611677267311
60092,28.22,26.8,0.7551989153440131
60104,28.22,28.12,0.7917981292813068
60123,28.22,28.99,0.7681233041740105
60160,28.22,58.29,0.7551989153440131
60161,28.22,59.11,0.7552064667469873
60162,28.22,59.2,0.7555073078488196
60319,28.23,23.49,0.7565237829650753
60854,28.25,22.19,0.8521340105021424
60857,28.25,22.23,0.7712751090283771
60860,28.25,23.12,0.7595937895681676
60869,28.25,23.43,0.8084613987603133
60899,28.25,25.21,0.7923194458941437
60904,28.25,25.72,0.825483035919131
60921,28.25,27.11,0.7859545023652759
60926,28.25,27.33,0.8463988421031994
60927,28.25,27.4,0.8217505854281493
60928,28.25,27.51,0.9678626850124163
60929,28.25,27.52,0.771595299188907
60933,28.25,28.13,0.8648313016689332
60935,28.25,28.15,0.7970946633226772
60954,28.25,29.31,0.8039083770376467
60955,28.25,29.32,0.8623565241187807
60962,28.25,30.92,0.8373653828655009
60964,28.25,31.01,0.7541016624837128
60965,28.25,31.02,0.7541016624837128
60967,28.25,31.09,0.7636207571670066
61108,28.29,18.13,0.7906281844877702
61125,28.29,20.59,0.7694435232795184
61188,28.29,26.12,0.7572840875121736
61189,28.29,26.2,0.753152489040233
61192,28.29,26.51,0.8012377708141452
61194,28.29,26.6,0.7709063139699154
61196,28.29,26.8,0.7531524890402332
61208,28.29,28.12,0.8167639717653985
61209,28.29,28.13,0.7561000984035502
61210,28.29,28.14,0.798091984765735
61219,28.29,28.41,0.8026800356006901
61220,28.29,28.49,0.8045716540440113
61227,28.29,28.99,0.7978753935341658
61250,28.29,32.5,0.7808717540242378
61264,28.29,58.29,0.7531524890402332
61265,28.29,59.11,0.7531991068385835
61266,28.29,59.2,0.7533278131153978
61318,28.3,10.11,0.7883029583295611
61319,28.3,10.12,0.7533183580608804
61330,28.3,10.62,0.8143921030205611
61348,28.3,11.06,0.7959000536001362
61378,28.3,17.12,0.7770735964529473
61399,28.3,20.52,0.7943224878339139
61401,28.3,20.59,0.7816448239576892
61483,28.3,28.11,0.7506321181913214
61484,28.3,28.12,0.7557925507283925
61488,28.3,28.21,0.7528119276119465
61498,28.3,28.92,0.8242907422041348
61505,28.3,29.2,0.7802980625744945
61660,28.41,18.13,0.8133622585729541
61709,28.41,23.91,0.7594310792305097
61733,28.41,25.73,0.787250410977216
61769,28.41,28.29,0.8026800356006901
61773,28.41,28.91,0.7736745118857256
61776,28.41,28.94,0.8660442022612165
61777,28.41,28.95,0.8083215851079302
61779,28.41,28.99,0.7838478520473229
61974,28.49,23.44,0.7786042274062457
62016,28.49,26.12,0.7893659045364887
62018,28.49,26.3,0.7622422939714606
62019,28.49,26.4,0.7700508135427176
62020,28.49,26.51,0.7569965284824276
62023,28.49,26.7,0.8431115447158661
62045,28.49,28.29,0.8045716540440113
62249,28.91,23.43,0.758510820977523
62261,28.91,23.91,0.7590985787818598
62264,28.91,24.2,0.8062233848744375
62265,28.91,24.31,0.7926841969324084
62266,28.91,24.32,0.7830252020667523
62284,28.91,25.72,0.7614702419507873
62285,28.91,25.73,0.7594256140512814
62288,28.91,25.93,0.757422997189152
62289,28.91,25.94,0.8093510977974505
62315,28.91,28.15,0.787190186853725
62316,28.91,28.21,0.7733678961944144
62323,28.91,28.41,0.7736745118857256
62328,28.91,28.94,0.7966372509230208
62338,28.91,30.2,0.7542046771727466
62482,28.92,17.12,0.7867635763895922
62496,28.92,20.16,0.7580218661270681
62537,28.92,23.91,0.7576073558122033
62598,28.92,28.3,0.8242907422041348
62608,28.92,29.1,0.802847895596798
62611,28.92,29.32,0.7664887360177477
62707,28.93,10.51,0.7655452666182181
62798,28.93,23.32,0.7500733775835813
62831,28.93,25.21,0.8240450829771595
62868,28.93,28.21,0.7722734875777437
62917,28.93,58.13,0.8052291315899228
62918,28.93,58.14,0.8052291315899228
63015,28.94,13.99,0.7530934352565317
63040,28.94,18.13,0.8128341031707845
63089,28.94,23.91,0.7749542255708082
63094,28.94,24.32,0.8024836299010624
63117,28.94,25.94,0.7921395894849512
63141,28.94,28.13,0.7580571103333723
63142,28.94,28.14,0.753825581267948
63143,28.94,28.15,0.7876404174302389
63151,28.94,28.41,0.8660442022612165
63153,28.94,28.91,0.7966372509230208
63157,28.94,28.95,0.8160488821402263
63166,28.94,30.2,0.7716249589609592
63316,28.95,18.13,0.784536541791768
63365,28.95,23.91,0.7585157407643385
63370,28.95,24.32,0.778401008110081
63389,28.95,25.73,0.7608721137335273
63416,28.95,28.12,0.7592098905145863
63420,28.95,28.21,0.7779157923456674
63427,28.95,28.41,0.8083215851079302
63432,28.95,28.94,0.8160488821402263
63435,28.95,28.99,0.7788732598974735
63868,28.99,18.13,0.8453551356131557
63885,28.99,20.59,0.7604884840582677
63917,28.99,23.91,0.816149748474758
63932,28.99,24.52,0.7740449560629379
63941,28.99,25.73,0.7979747037530216
63952,28.99,26.51,0.837245791081782
63967,28.99,28.11,0.7811816546357698
63968,28.99,28.12,0.859656206312206
63969,28.99,28.13,0.7814180141526238
63970,28.99,28.14,0.8225294609997671
63972,28.99,28.21,0.7994656022680671
63973,28.99,28.22,0.7681233041740105
63977,28.99,28.29,0.7978753935341658
63979,28.99,28.41,0.7838478520473229
63985,28.99,28.95,0.7788732598974735
64166,29.1,22.19,0.7945606679565094
64193,29.1,23.91,0.795116282993056
64220,29.1,25.93,0.7503350174272816
64258,29.1,28.92,0.802847895596798
64267,29.1,29.32,0.880234111723844
64274,29.1,30.92,0.7834666263931191
64384,29.2,11.06,0.7528836355859885
64409,29.2,16.22,0.7833133782670838
64410,29.2,16.23,0.757462434622472
64448,29.2,23.12,0.7626662926426704
64467,29.2,23.69,0.7562116121491791
64485,29.2,25.11,0.7590372248956122
64486,29.2,25.12,0.7513916509033005
64487,29.2,25.21,0.8024020315557522
64514,29.2,27.33,0.8000761099330524
64517,29.2,27.52,0.7841301643944718
64530,29.2,28.3,0.7802980625744945
64551,29.2,30.99,0.9331853192948865
64552,29.2,31.01,0.7798722133568492
64553,29.2,31.02,0.7798722133568492
64555,29.2,31.09,0.7633760794022302
64718,29.31,22.19,0.7992871579155023
64724,29.31,23.12,0.7638532676103418
64732,29.31,23.42,0.8056635988706012
64743,29.31,23.69,0.7538712301397563
64751,29.31,24.33,0.7847558520859634
64761,29.31,25.11,0.8071096611554376
64762,29.31,25.12,0.8139307814658862
64768,29.31,25.72,0.8098367460045363
64771,29.31,25.92,0.7737362364750382
64772,29.31,25.93,0.7675253254547576
64785,29.31,27.11,0.7832599935098928
64788,29.31,27.31,0.8960990508366737
64789,29.31,27.32,0.8878016649690786
64790,29.31,27.33,0.8224781269643543
64792,29.31,27.51,0.8010192618120289
64793,29.31,27.52,0.8068898411533566
64794,29.31,27.9,0.917792141596528
64804,29.31,28.25,0.8039083770376467
64819,29.31,29.32,0.8513642761910131
64826,29.31,30.92,0.7733102185904603
64828,29.31,31.01,0.7949122008707725
64829,29.31,31.02,0.7949122008707725
64831,29.31,31.09,0.7978882773633074
64994,29.32,22.19,0.9189938892696912
65000,29.32,23.12,0.7916128579115782
65004,29.32,23.2,0.8154891793933137
65009,29.32,23.43,0.8177418042742091
65021,29.32,23.91,0.8594786032389289
65024,29.32,24.2,0.7873354485465214
65025,29.32,24.31,0.7775825918133841
65026,29.32,24.32,0.7752641521166206
65039,29.32,25.21,0.7749575134049943
65044,29.32,25.72,0.8540904782885055
65048,29.32,25.93,0.8479205347117629
65049,29.32,25.94,0.7708881267924885
65061,29.32,27.11,0.7640465051937742
65066,29.32,27.33,0.7944076765439481
65067,29.32,27.4,0.8169983170307487
65068,29.32,27.51,0.8697737913971613
65072,29.32,28.12,0.7807821913362069
65073,29.32,28.13,0.838263342630146
65074,29.32,28.14,0.7591016334309755
65075,29.32,28.15,0.8355069100809638
65076,29.32,28.21,0.7919731157954881
65080,29.32,28.25,0.8623565241187807
65086,29.32,28.92,0.7664887360177477
65092,29.32,29.1,0.880234111723844
65094,29.32,29.31,0.8513642761910131
65098,29.32,30.2,0.7755860211892328
65102,29.32,30.92,0.8701687963565088
65677,30.12,58.13,0.7583463247613991
65678,30.12,58.14,0.7583463247613991
65822,30.2,22.19,0.7648749737160301
65832,30.2,23.2,0.8361992448687456
65849,30.2,23.91,0.7502486081223587
65853,30.2,24.31,0.808438916529992
65854,30.2,24.32,0.7578911997366361
65867,30.2,25.21,0.8410415114474998
65872,30.2,25.72,0.772392777582263
65877,30.2,25.94,0.7664226712775157
65899,30.2,28.11,0.7932282676616333
65900,30.2,28.12,0.7689366052138633
65901,30.2,28.13,0.7993428215079035
65903,30.2,28.15,0.8464022545716394
65904,30.2,28.21,0.8148720227675306
65913,30.2,28.91,0.7542046771727466
65916,30.2,28.94,0.7716249589609592
65923,30.2,29.32,0.7755860211892328
66081,30.3,20.13,0.7607099416222709
66093,30.3,20.59,0.7549417676458615
66137,30.3,24.45,0.8495809746648424
66175,30.3,28.11,0.8201402788844354
66711,30.91,26.4,0.7500620966738489
66926,30.92,22.19,0.8190961519961355
66932,30.92,23.12,0.7622139524191347
66936,30.92,23.2,0.7919572855253341
66941,30.92,23.43,0.8342320045138532
66953,30.92,23.91,0.783319296429834
66956,30.92,24.2,0.7519068898563344
66976,30.92,25.72,0.821149533127941
66980,30.92,25.93,0.8033871467363984
66981,30.92,25.94,0.7892045028190048
66999,30.92,27.4,0.8980442653976703
67000,30.92,27.51,0.8399718609677695
67005,30.92,28.13,0.7808175819880026
67006,30.92,28.14,0.7571637112158589
67007,30.92,28.15,0.8500630394512321
67012,30.92,28.25,0.8373653828655009
67024,30.92,29.1,0.7834666263931191
67026,30.92,29.31,0.7733102185904603
67027,30.92,29.32,0.8701687963565088
67169,30.99,16.22,0.8309734134450925
67170,30.99,16.23,0.8250352392100218
67222,30.99,23.61,0.8147856354206937
67227,30.99,23.69,0.8071934603461014
67245,30.99,25.11,0.8270448026066648
67246,30.99,25.12,0.8135625730153707
67247,30.99,25.21,0.7953588148365477
67255,30.99,25.92,0.7675065655728118
67274,30.99,27.33,0.7997117742044513
67277,30.99,27.52,0.816918012465165
67301,30.99,29.2,0.9331853192948865
67312,30.99,31.01,0.834598222625671
67313,30.99,31.02,0.834598222625671
67314,30.99,31.03,0.7548699834386488
67315,30.99,31.09,0.8121289284824572
67333,30.99,58.13,0.784590246633269
67334,30.99,58.14,0.784590246633269
67335,30.99,58.19,0.7716132468152075
67426,31.01,13.92,0.7514669689986426
67438,31.01,14.31,0.8512065372856461
67444,31.01,16.21,0.7767987512046537
67445,31.01,16.22,0.8535648821751407
67446,31.01,16.23,0.8010102387316773
67481,31.01,22.23,0.7600633245347677
67492,31.01,23.42,0.7589530535275384
67498,31.01,23.61,0.7731040037843832
67503,31.01,23.69,0.7902573202138854
67511,31.01,24.33,0.772789616072783
67521,31.01,25.11,0.8404554328281073
67522,31.01,25.12,0.8419983815596517
67523,31.01,25.21,0.8364274029624987
67528,31.01,25.72,0.8382556391961441
67548,31.01,27.31,0.7800070060551112
67549,31.01,27.32,0.7953148345327186
67550,31.01,27.33,0.8566479697697428
67552,31.01,27.51,0.7883168402564927
67553,31.01,27.52,0.8773461532755902
67564,31.01,28.25,0.7541016624837128
67577,31.01,29.2,0.7798722133568492
67578,31.01,29.31,0.7949122008707725
67587,31.01,30.99,0.834598222625671
67589,31.01,31.02,0.9999999999999996
67590,31.01,31.03,0.808353530982543
67591,31.01,31.09,0.988288583484647
67596,31.01,32.3,0.7513852982632637
67702,31.02,13.92,0.7514669689986426
67714,31.02,14.31,0.8512065372856461
67720,31.02,16.21,0.7767987512046537
67721,31.02,16.22,0.8535648821751407
67722,31.02,16.23,0.8010102387316773
67757,31.02,22.23,0.7600633245347677
67768,31.02,23.42,0.7589530535275384
67774,31.02,23.61,0.7731040037843832
67779,31.02,23.69,0.7902573202138854
67787,31.02,24.33,0.772789616072783
67797,31.02,25.11,0.8404554328281073
67798,31.02,25.12,0.8419983815596517
67799,31.02,25.21,0.8364274029624987
67804,31.02,25.72,0.8382556391961441
67824,31.02,27.31,0.7800070060551112
67825,31.02,27.32,0.7953148345327186
67826,31.02,27.33,0.8566479697697428
67828,31.02,27.51,0.7883168402564927
67829,31.02,27.52,0.8773461532755902
67840,31.02,28.25,0.7541016624837128
67853,31.02,29.2,0.7798722133568492
67854,31.02,29.31,0.7949122008707725
67863,31.02,30.99,0.834598222625671
67864,31.02,31.01,0.9999999999999996
67866,31.02,31.03,0.808353530982543
67867,31.02,31.09,0.988288583484647
67872,31.02,32.3,0.7513852982632637
67913,31.03,1.41,0.7564522149485502
67914,31.03,1.42,0.7534512537530778
67944,31.03,10.13,0.7536260506234369
67978,31.03,13.92,0.8285178212676587
67990,31.03,14.31,0.8186769870780175
68139,31.03,30.99,0.7548699834386488
68140,31.03,31.01,0.808353530982543
68141,31.03,31.02,0.808353530982543
68143,31.03,31.09,0.8064881609028506
68254,31.09,13.92,0.7602956507255194
68266,31.09,14.31,0.8358392408731541
68272,31.09,16.21,0.7515120974447332
68273,31.09,16.22,0.8099579956279084
68274,31.09,16.23,0.7618463744793066
68331,31.09,23.69,0.7594361440765152
68349,31.09,25.11,0.7976018064158483
68350,31.09,25.12,0.7995671743420398
68351,31.09,25.21,0.8304144925475101
68356,31.09,25.72,0.8448372857087814
68376,31.09,27.31,0.7713354608617093
68377,31.09,27.32,0.7849448859851118
68378,31.09,27.33,0.8373612162724438
68380,31.09,27.51,0.7910029058552781
68381,31.09,27.52,0.8819379660609341
68392,31.09,28.25,0.7636207571670066
68405,31.09,29.2,0.7633760794022302
68406,31.09,29.31,0.7978882773633074
68415,31.09,30.99,0.8121289284824572
68416,31.09,31.01,0.988288583484647
68417,31.09,31.02,0.988288583484647
68418,31.09,31.03,0.8064881609028506
68424,31.09,32.3,0.7515952040575886
68921,32.12,26.52,0.7606064837451363
68974,32.12,32.13,0.8067790522068596
69097,32.13,15.12,0.768446374061005
69249,32.13,32.12,0.8067790522068596
69256,32.13,32.99,0.757580364167282
69634,32.3,13.92,0.8220339797833194
69640,32.3,14.11,0.86898757881609
69641,32.3,14.12,0.836041827871939
69642,32.3,14.13,0.854783895033926
69643,32.3,14.14,0.8355954774523434
69644,32.3,14.19,0.8895350344878385
69646,32.3,14.31,0.7773474569189849
69647,32.3,14.39,0.8232083866939921
69650,32.3,15.2,0.9510859851954463
69656,32.3,16.29,0.7560913010318114
69796,32.3,31.01,0.7513852982632637
69797,32.3,31.02,0.7513852982632637
69799,32.3,31.09,0.7515952040575886
70296,32.5,26.12,0.7629819586700926
70301,32.5,26.52,0.7713409841879885
70302,32.5,26.6,0.7819839241237623
70318,32.5,28.14,0.750717595219516
70325,32.5,28.29,0.7808717540242378
70744,32.99,14.11,0.8151078147697943
70748,32.99,14.19,0.7516118605403193
70753,32.99,15.12,0.7726582149801458
70906,32.99,32.13,0.757580364167282
70949,35.11,1.41,0.800042956813166
70950,35.11,1.42,0.8011862558111553
70956,35.11,1.49,0.7639697199516453
70959,35.11,2.2,0.7528465872606114
70973,35.11,8.12,0.7507517262418473
70988,35.11,10.52,0.7575492360433799
70991,35.11,10.71,0.7991382501166944
70992,35.11,10.72,0.7991382501166944
70994,35.11,10.81,0.7683640916123481
71007,35.11,11.05,0.8159453202070497
71009,35.11,11.07,0.8018664694266818
71031,35.11,16.1,0.7710899656679591
71032,35.11,16.21,0.7528209860693473
71034,35.11,16.23,0.7602760227602665
71039,35.11,17.21,0.7510456658831469
71068,35.11,22.22,0.7620882591348848
71084,35.11,23.51,0.769282222496011
71085,35.11,23.52,0.7813505912319858
71086,35.11,23.61,0.7716358925996278
71091,35.11,23.69,0.7894011834005772
71109,35.11,25.11,0.779573282790871
71110,35.11,25.12,0.7693031191535451
71119,35.11,25.92,0.7837863096575741
71138,35.11,27.33,0.7512020632688436
71192,35.11,38.11,0.7511980090257178
71253,35.21,8.99,0.7604297113914438
71624,37.0,23.12,0.7591913993815038
71801,38.11,8.12,0.7557955194847759
71819,38.11,10.71,0.7537404334711402
71820,38.11,10.72,0.7537404334711402
71822,38.11,10.81,0.7682879946358905
71825,38.11,10.84,0.7565745112713992
71835,38.11,11.05,0.7945763338964522
71896,38.11,22.22,0.7612568891422685
71913,38.11,23.52,0.7699064307868932
72017,38.11,35.11,0.7511980090257178
72150,38.12,19.2,0.9795339387339197
72155,38.12,20.15,0.7518873062257796
72188,38.12,23.51,0.7544274809499469
72761,38.32,24.45,0.7726155209881184
72920,58.11,10.52,0.7568416405422034
72987,58.11,20.3,0.7564363730679002
73129,58.11,58.13,0.7991780760672827
73130,58.11,58.14,0.7991780760672827
73188,58.13,10.13,0.7523364211658126
73195,58.13,10.51,0.7533353794631124
73196,58.13,10.52,0.7826365391809339
73215,58.13,11.05,0.7560995513758021
73263,58.13,20.3,0.8149148594009596
73264,58.13,20.41,0.7613653730890036
73275,58.13,22.21,0.7628117134678924
73286,58.13,23.32,0.811364210179372
73307,58.13,24.33,0.7767166826936379
73317,58.13,25.11,0.7917747990939243
73318,58.13,25.12,0.7906696265965929
73319,58.13,25.21,0.8059824919936489
73326,58.13,25.91,0.7550432507978228
73327,58.13,25.92,0.82614130586887
73346,58.13,27.33,0.7540251936110192
73367,58.13,28.93,0.8052291315899228
73377,58.13,30.12,0.7583463247613991
73383,58.13,30.99,0.784590246633269
73404,58.13,58.11,0.7991780760672827
73406,58.13,58.14,1.0000000000000002
73407,58.13,58.19,0.8155169698988503
73464,58.14,10.13,0.7523364211658126
73471,58.14,10.51,0.7533353794631124
73472,58.14,10.52,0.7826365391809339
73491,58.14,11.05,0.7560995513758021
73539,58.14,20.3,0.8149148594009596
73540,58.14,20.41,0.7613653730890036
73551,58.14,22.21,0.7628117134678924
73562,58.14,23.32,0.811364210179372
73583,58.14,24.33,0.7767166826936379
73593,58.14,25.11,0.7917747990939243
73594,58.14,25.12,0.7906696265965929
73595,58.14,25.21,0.8059824919936489
73602,58.14,25.91,0.7550432507978228
73603,58.14,25.92,0.82614130586887
73622,58.14,27.33,0.7540251936110192
73643,58.14,28.93,0.8052291315899228
73653,58.14,30.12,0.7583463247613991
73659,58.14,30.99,0.784590246633269
73680,58.14,58.11,0.7991780760672827
73681,58.14,58.13,1.0000000000000002
73683,58.14,58.19,0.8155169698988503
73740,58.19,10.13,0.7544022846808458
73748,58.19,10.52,0.8182399267350383
73749,58.19,10.61,0.7686349616193249
73755,58.19,10.82,0.7550698592506608
73759,58.19,10.86,0.7628529497883012
73760,58.19,10.89,0.7708276283506058
73761,58.19,10.91,0.7741593053452003
73762,58.19,10.92,0.7772167186972331
73767,58.19,11.05,0.7639868607459703
73799,58.19,17.21,0.7949987135675491
73815,58.19,20.3,0.8598545018832793
73816,58.19,20.41,0.8176650532281388
73827,58.19,22.21,0.808715015424659
73869,58.19,25.11,0.7646976636104732
73870,58.19,25.12,0.7574063717661952
73878,58.19,25.91,0.804969879163874
73879,58.19,25.92,0.8443836904857114
73898,58.19,27.33,0.7504435468247304
73935,58.19,30.99,0.7716132468152075
73957,58.19,58.13,0.8155169698988503
73958,58.19,58.14,0.8155169698988503
74160,58.29,26.12,0.9824472273605317
74161,58.29,26.2,0.9999999999999998
74164,58.29,26.51,0.7667963391811744
74167,58.29,26.7,0.764687878834907
74168,58.29,26.8,1.0
74185,58.29,28.22,0.7551989153440131
74189,58.29,28.29,0.7531524890402332
74237,58.29,59.11,0.9999999450637501
74238,58.29,59.2,0.9999993235925295
74436,59.11,26.12,0.982447763631748
74437,59.11,26.2,0.99999994506375
74440,59.11,26.51,0.7668599130758869
74443,59.11,26.7,0.7646576793481197
74444,59.11,26.8,0.9999999450637501
74461,59.11,28.22,0.7552064667469873
74465,59.11,28.29,0.7531991068385835
74512,59.11,58.29,0.9999999450637501
74514,59.11,59.2,0.999999371334816
74712,59.2,26.12,0.9823950390546423
74713,59.2,26.2,0.9999993235925291
74716,59.2,26.51,0.7670635552639264
74719,59.2,26.7,0.7646200278104313
74720,59.2,26.8,0.9999993235925295
74737,59.2,28.22,0.7555073078488196
74741,59.2,28.29,0.7533278131153978
74788,59.2,58.29,0.9999993235925295
74789,59.2,59.11,0.999999371334816
75012,71.11,28.21,0.8015236540748081
75521,90.03,24.45,0.8071955987090575
75545,90.03,26.52,0.8015415258552957
75997,96.02,15.12,0.7563199483421524
